,Loại tin,Mã tin,Link,Diện tích,Mức giá,Hướng nhà,Số tầng,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Title,Address,Đường vào,Mặt tiền,Check,Ngày đăng,Ngày hết hạn,Hướng ban công,Category
40,Tin thường,41297039,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-10-phuong-hiep-binh-chanh/-sau-coopmart-trieu-200m2-chi-15-ty-duc-pr41297039,200 m²,15 tỷ,,2 tầng,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,Biệt thự sau Coopmart Bình Triệu 200m2 chỉ 15 tỷ Hiệp Bình Chánh Thủ Đức,"Đường 10, Phường Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh",10 m,10 m,TIN XÁC THỰC,02/11/2024,13/11/2024,,Biet Thu
41,Tin thường,40918099,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-lien-phuong-phuong-phu-huu-2-prj-verosa-park-khang-dien/chinh-chu-ban-pho-verosapark-7x13m-tho-so-hong-rieng-goi-mr-phan-pr40918099,"89,5 m²","11,79 tỷ",Đông,3 tầng,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Không nội thất,Chính chủ bán nhà phố VerosaPark 7x13m Khang Điền nhà thô sổ hồng riêng gọi 0982 667 *** Mr Phan Điền,"Dự án Verosa Park, Đường Liên Phường, Phường Phú Hữu, Quận 9, Hồ Chí Minh",12 m,7 m,TIN XÁC THỰC,06/11/2024,22/11/2024,Đông,Biet Thu
42,Tin thường,39396373,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-vo-chi-cong-phuong-phu-huu-2-prj-the-classia/nh-chu-gui-ban-can-gia-thap-nhat-du-an-hien-nay-dien-tich-5x19m-gia-15-4-ty-pr39396373,95 m²,"16,5 tỷ",Đông - Nam,4 tầng,5 phòng,5 phòng,Sổ đỏ/ Sổ hồng,,Chính chủ gửi bán căn The Classia giá thấp nhất. Diện tích 5x19m giá chỉ 16.5 tỷ. Trục đường 16m,"Dự án The Classia, Đường Võ Chí Công, Phường Phú Hữu, Quận 9, Hồ Chí Minh",16 m,,TIN XÁC THỰC,03/11/2024,13/11/2024,Đông - Nam,Biet Thu
43,Tin VIP Vàng,40293141,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-duy-trinh-phuong-truong-thanh-prj-khu-do-thi-moi-dong-tang-long/can-ban-pho-100m-gia-6ty5-pho-vuon-160m-gia-9ty1-shophouse-100-gia-8ty7-400m-26ty-pr40293141,100 m²,7 tỷ,Bắc,3 tầng,4 phòng,5 phòng,,,"Cần bán nhà phố 100m2 giá 7tỷ. Nhà phố vườn 160m2 giá 9tỷ, shophouse 100m giá 9tỷ. BT 400m2 26tỷ","Dự án Khu đô thị mới Đông Tăng Long, Quận 9, Hồ Chí Minh",20 m,5 m,Chưa Xác Thực,07/11/2024,14/11/2024,,Biet Thu
44,Tin VIP Bạc,41484531,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-tat-thanh-phuong-cam-nghia-prj-caraworld-cam-ranh/ban-cara-world-gia-soc-chi-8-ty-vnd-120m2-3pn-3wc-pr41484531?source=ad&adid=2648025,120 m²,8 tỷ,,3 tầng,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,Bán nhà biệt thự Cara World Cam Ranh - giá sốc chỉ 8 tỷ VND - 120m2 - 3PN + 3WC,"CaraWorld Cam Ranh, Nguyễn Tất Thành, Cam Nghĩa, Cam Ranh, Khánh Hòa",,,Chưa Xác Thực,10/11/2024,17/11/2024,,Biet Thu
45,Tin VIP Vàng,41434631,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-17-4-phuong-tan-phu-19-prj-my-thai-1/hot-ban-gap-2-mat-tien-gia-tot-hung-quan-7-day-du-noi-that-5-pn-shr-pr41434631,126 m²,34 tỷ,,2 tầng,4 phòng,4 phòng,,,"Hot - bán gấp biệt thự 2 mặt tiền Mỹ Thái giá tốt, Phú Mỹ Hưng, Quận 7, đầy đủ nội thất, 5 PN, SHR","Dự án Mỹ Thái 1, Đường 17, Phường Tân Phú, Quận 7, Hồ Chí Minh",,7 m,Chưa Xác Thực,05/11/2024,12/11/2024,,Biet Thu
46,Tin VIP Vàng,36883816,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-lien-phuong-phuong-phu-huu-2-prj-verosa-park-khang-dien/ban-nhanh-1-so-can-quan-9-5x15-gia-11-ty-6x18-gia-12-5-ty-5x23-gia-14-pr36883816,96 m²,13 tỷ,,3 tầng,,,Sổ đỏ/ Sổ hồng,,"Verosa Park Khang Điền 5x17m 11.5tỷ, 6x17 giá 13 tỷ 5x20m giá 14.4 tỷ 10x17m giá 19.6tỷ","Dự án Verosa Park, Đường Liên Phường, Phường Phú Hữu, Quận 9, Hồ Chí Minh",,,Chưa Xác Thực,05/11/2024,16/11/2024,,Biet Thu
47,Tin VIP Vàng,40262978,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-thach-thi-thanh-phuong-tan-dinh-2/chinh-chu-ban-can-cao-cap-be-boi-khu-bbq-et-sang-trong-bac-nhat-pr40262978,"233,3 m²",125 tỷ,,4 tầng,8 phòng,,Sổ đỏ,,"CC bán căn biệt thự cao cấp Thạch Thị Thanh Quận 1, bể bơi, khu BBQ, thiết kế sang trọng bậc nhất","Đường Thạch Thị Thanh, Phường Tân Định, Quận 1, Hồ Chí Minh",,"9,83 m",Chưa Xác Thực,30/10/2024,14/11/2024,,Biet Thu
48,Tin VIP Vàng,39363121,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-quoc-lo-13-phuong-hiep-binh-phuoc-prj-khu-do-thi-van-phuc-city/chinh-chu-ban-goc-cao-cap-cach-san-bay-tsn-10phut-oto-pr39363121,184 m²,"35,5 tỷ",Đông - Nam,6 tầng,6 phòng,6 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ nội thất cao cấp có thang máy Italia.,"Biệt thự cấp Vạn Phúc City có sổ hồng đầy đủ, nội thất sang trọng, vị trí đắc địa","Dự án KĐT Vạn Phúc City, Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh",14 m,"8,65 m",Chưa Xác Thực,30/10/2024,14/11/2024,Đông - Nam,Biet Thu
49,Tin thường,40813771,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-thi-tran-long-thanh-3-prj-khu-do-thi-id-junction/ban-hoa-von-song-lap-170m2-tai-du-an-junciton-pr40813771?source=ad&adid=2643003,170 m²,"11,9 tỷ",,3 tầng,4 phòng,4 phòng,Hợp đồng mua bán,,Bán hoà vốn biệt thự song lập 170m2 tại dự án ID Junciton,"Dự án Khu đô thị ID Junction, Thị trấn Long Thành, Long Thành, Đồng Nai",,,Chưa Xác Thực,07/11/2024,07/12/2024,,Biet Thu
50,Tin VIP Vàng,40357125,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-11-1-phuong-phuoc-long-b-1/chinh-chu-ban-song-lap-kdt-khang-dien-full-go-do-thiet-cong-nang-tien-ich-day-du-pr40357125,200 m²,18 tỷ,,5 tầng,5 phòng,5 phòng,Sổ đỏ chính chủ.,,Chính chủ bán biệt thự song lập KĐT Khang Điền - full gỗ đỏ-thiết kế sang trọng-đầy đủ công năng,"Số nhà 31, Đường 11, Phường Phước Long B, Thủ Đức, Hồ Chí Minh",,8 m,Chưa Xác Thực,30/10/2024,14/11/2024,,Biet Thu
51,Tin VIP Bạc,40358864,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-phan-van-tri-phuong-10-8-prj-cityland-park-hills/can-goc-2-mat-tien-140m2-lotte-mart-go-vap-pr40358864,140 m²,Thỏa thuận,Đông - Bắc,4 tầng,4 phòng,5 phòng,Hợp đồng mua bán,Không nội thất,Căn góc 2 mặt tiền 156m2 trục chính 30m Cityland Park Hills - Lotte Mart Gò Vấp,"Dự án CityLand Park Hills, Đường Phan Văn Trị, Phường 10, Gò Vấp, Hồ Chí Minh",30 m,20 m,Chưa Xác Thực,12/11/2024,19/11/2024,Bắc,Biet Thu
52,Tin VIP Bạc,37621362,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-phan-van-tri-phuong-10-8-prj-cityland-park-hills/chuyen-nhuong-can-5-x-20-co-ham-4-lau-thang-may-khu-hill-pr37621362,100 m²,"18,5 tỷ",,,,,,,Chuyển nhượng Căn 5 x 20m hầm 4 lầu. Khu Cityland Park Hill,"Dự án CityLand Park Hills, Đường Phan Văn Trị, Phường 10, Gò Vấp, Hồ Chí Minh",12 m,5 m,Chưa Xác Thực,12/11/2024,19/11/2024,,Biet Thu
53,Tin VIP Bạc,41258385,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-phan-van-tri-phuong-5-15-prj-cityland-garden-hills-go-vap/ngop-tien-ban-gap-hill-emart-chi-18-5-ty-pr41258385,100 m²,"17,5 tỷ",,4 tầng,6 phòng,5 phòng,,,Ngộp tiền bán gấp biệt thự Cityland Garden Hill - Cityland Emart chỉ 17.5 tỷ,"Dự án Cityland Garden Hills, Đường Phan Văn Trị, Phường 5, Gò Vấp, Hồ Chí Minh",10 m,5 m,Chưa Xác Thực,12/11/2024,27/11/2024,,Biet Thu
54,Tin VIP Bạc,37014255,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-thanh-loc-16-phuong-thanh-loc-3-prj-zenta-home-16/ban-pho-du-an-16-quan-12-pr37014255,"51,2 m²","5,6 tỷ",,4 tầng,,,Có sổ riêng,,Bán nhà phố căn vip nằm ngay Đ. Thạnh Lộc 16 - 1T3L - giá chỉ 5tỷ6,"Dự án Zenta Home 16, Đường Thạnh Lộc 16, Phường Thạnh Lộc, Quận 12, Hồ Chí Minh.",,12 m,Chưa Xác Thực,12/11/2024,27/11/2024,,Biet Thu
55,Tin VIP Bạc,40706170,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-quoc-lo-13-phuong-hiep-binh-phuoc-prj-khu-do-thi-van-phuc-city/gap-kdt-can-ban-gap-can-7x19m-gia-27ty-hoan-thien-thang-may-dang-co-hd-thue-45tr-pr40706170,140 m²,28 tỷ,,4 tầng,,,Sổ hồng,,Gấp! KĐT Vạn Phúc City cần bán gấp căn 7x19m giá 28tỷ hoàn thiện thang máy đang có HĐ thuê 45tr,"Dự án KĐT Vạn Phúc City, Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh",,,Chưa Xác Thực,12/11/2024,19/11/2024,,Biet Thu
56,Tin VIP Bạc,41366399,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-phuoc-thien-phuong-long-binh-3-prj-dinh-thu-the-rivus-elie-saab/bieu-tuong-xa-hoa-cao-by-dang-cap-thuong-luu-khong-danh-cho-so-dong-pr41366399,560 m²,299 triệu/m²,,,,,,,Biểu tượng xa hoa đỉnh cao - The Rivus by Elie Saab - đẳng cấp thượng lưu không dành cho số đông,"Dinh thự The Rivus Elie Saab, Đường Phước Thiện, Phường Long Bình, Quận 9, Hồ Chí Minh",,,Chưa Xác Thực,12/11/2024,19/11/2024,,Biet Thu
57,Tin VIP Bạc,40416319,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-duy-trinh-phuong-truong-thanh-prj-khu-do-thi-moi-dong-tang-long/gio-hang-gia-tot-5x20m-6-5ty-8x20m-9ty-10x20m-14ty-10x32m-19ty-da-co-so-pr40416319,100 m²,"6,8 tỷ",Bắc,3 tầng,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Cơ bản.,"Giỏ hàng biệt thự Đông Tăng Long giá tốt 5x20m 6,8tỷ, 8x20m 9tỷ, 10x20m 17tỷ, 10x32m 19tỷ, đã có sổ","Dự án Đông Tăng Long, Đường Nguyễn Duy Trinh, Phường Trường Thạnh, Quận 9, Hồ Chí Minh",12 m,5 m,Chưa Xác Thực,12/11/2024,19/11/2024,Bắc,Biet Thu
58,Tin VIP Bạc,36692265,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-lien-phuong-phuong-phu-huu-2-prj-verosa-park-khang-dien/chinh-chu-ban-pho-tich-90m2-so-hong-rieng-goi-ngay-0982667473-mr-phan-pr36692265,91 m²,"11,98 tỷ",Nam,4 tầng,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng.,,"Chính chủ bán cắt lỗ căn 6x18m Verosa Park 12,95tỷ - Căn 5x17m. Giá 11,5 tỷ. Căn 7x13m - Giá 11,6tỷ","Dự án Verosa Park, Đường Liên Phường, Phường Phú Hữu, Quận 9, Hồ Chí Minh",20 m,6 m,Chưa Xác Thực,06/11/2024,22/11/2024,Nam,Biet Thu
59,Tin VIP Bạc,41501442,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-33-1-phuong-linh-dong/-200m2-ngay-to-ngoc-van-gara-oto-kinh-doanh-moi-nganh-nghe-19ty-tl-pr41501442,200 m²,19 tỷ,,3 tầng,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,BIỆT THỰ 200m2 NGAY TÔ NGỌC VÂN - LINH ĐÔNG - Gara oto - KINH DOANH MỌI NGÀNH NGHỀ - 19ty TL,"Đường 33, Phường Linh Đông, Thủ Đức, Hồ Chí Minh",8 m,,Chưa Xác Thực,12/11/2024,19/11/2024,,Biet Thu
60,Tin VIP Bạc,41500390,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-do-xuan-hop-phuong-phuoc-long-b-prj-khu-dan-cu-nam-long/hang-gia-tot-truc-chinh-d3-tai-kdc-ban-8x17m-5pn-5wc-cach-global-city-27m-pr41500390,136 m²,23 tỷ,,3 tầng,5 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,"HÀNG GIÁ TỐT TRỤC CHÍNH D3, TẠI KDC NAM LONG: BÁN BIỆT THỰ 8x17m , 5PN, 5WC. CÁCH GLOBAL CITY 27m","KDC Nam Long, Đường Đỗ Xuân Hợp, Phường Phước Long B, Quận 9, Hồ Chí Minh",,,Chưa Xác Thực,12/11/2024,19/11/2024,,Biet Thu
61,Tin VIP Bạc,41499548,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-phong-phu-4-prj-kdc-lang-viet-kieu-phong-phu-13e/ban-240m2-goc-2-mat-tien-8pn-ham-de-xe-intresco-binh-chanh-pr41499548,240 m²,"20,5 tỷ",,4 tầng,8 phòng,8 phòng,Sổ đỏ/ Sổ hồng,,"Bán biệt thự 240m2, góc 2 mặt tiền, 8PN, hầm để xe, KDC Intresco 13E, Bình Chánh","Dự án 13E Phong Phú, Xã Phong Phú, Bình Chánh, Hồ Chí Minh",,12 m,Chưa Xác Thực,12/11/2024,19/11/2024,,Biet Thu
62,Tin VIP Bạc,41415168,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-luong-bang-1-phuong-tan-phu-19-prj-khu-pho-nam-thong-ii/can-ban-don-lap-2d-my-hung-quan-7-moi-dep-pr41415168,"275,1 m²",110 tỷ,,2 tầng,5 phòng,6 phòng,,,Cần bán biệt thự đơn lập Nam Thông 2D - Phú Mỹ Hưng Quận 7. Nhà mới đẹp,"Khu phố Nam Thông II, Nguyễn Lương Bằng, Tân Phú, Quận 7, Hồ Chí Minh",,,Chưa Xác Thực,11/11/2024,18/11/2024,,Biet Thu
63,Tin VIP Bạc,41498625,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-an-duong-vuong-phuong-an-lac-6-prj-lux-home-gardens/mot-c-duy-nhat-kdc-vip-compound-bao-24-24-thiet-sieu-sg-pr41498625,54 m²,"6,6 tỷ",,5 tầng,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,Một căn duy nhất - KDC vip Compound - bảo an 24/24 - thiết kế siêu sang,"Dự án Lux Home Gardens, Đường An Dương Vương, Phường An Lạc, Bình Tân, Hồ Chí Minh",7 m,"4,05 m",Chưa Xác Thực,11/11/2024,18/11/2024,,Biet Thu
64,Tin VIP Bạc,40053176,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-pho-ta-quang-buu-phuong-3-16/ban-vuon-219-32-p3-q8-tp-hcm-dien-tich-673-2-m2-pr40053176,"673,2 m²",68 tỷ,,,,,Sổ đỏ/ Sổ hồng.,Cơ bản,"Bán biệt thự vườn, 219/32 Tạ Quang Bửu, P3, Q8, Tp HCM. Diện tích 673,2 m2","219/32, Phố Tạ Quang Bửu, Phường 3, Quận 8, Hồ Chí Minh",8 m,8 m,Chưa Xác Thực,11/11/2024,26/11/2024,,Biet Thu
65,Tin thường,41288258,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-quoc-lo-13-phuong-hiep-binh-phuoc-prj-khu-do-thi-van-phuc-city/can-ban-hoan-thien-full-noi-that-o-5x22m-ham-4-lau-co-thang-may-25m-city-pr41288258,110 m²,"17,4 tỷ",,5 tầng,,,Sổ hồng.,Đầy đủ,"Cần bán: Nhà hoàn thiện full nội thất ở 5x22m, hầm + 4 lầu có thang máy, đường 25m Vạn Phúc City","Dự án KĐT Vạn Phúc City, Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh",25 m,5 m,TIN XÁC THỰC,02/11/2024,13/11/2024,,Biet Thu
66,Tin thường,35073747,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-thi-dinh-phuong-cat-lai-prj-khu-biet-thu-sol-villas/-vuon-full-noi-that-can-ban-nhanh-dt-132m2-gia-12-9-ty-pr35073747,120 m²,11 tỷ,,,4 phòng,,Sổ hồng,,"Biệt thự vườn khu compound Sol Villas, nhà 2 mặt tiền trước sau. Giá 11 tỷ. LH: 0902 746 ***","Dự án Sol Villas, Đường Nguyễn Thị Định, Phường Cát Lái, Quận 2, Hồ Chí Minh",,,TIN XÁC THỰC,05/11/2024,16/11/2024,,Biet Thu
67,Tin thường,40950060,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-quoc-lo-13-phuong-hiep-binh-phuoc-prj-khu-do-thi-van-phuc-city/chu-thien-chi-can-day-nh-hoan-thien-phong-cuc-dep-9x20m-ham-4-lau-kdt-city-pr40950060,189 m²,31 tỷ,,4 tầng,,,,,"Chủ nhà thiện chí cần đẩy nhanh nhà hoàn thiện văn phòng cực đẹp 9x20m, hầm, 4L KĐT Vạn Phúc City","Dự án KĐT Vạn Phúc City, Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh",14 m,,TIN XÁC THỰC,09/11/2024,19/11/2024,,Biet Thu
68,Tin thường,40778106,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-quoc-lo-13-phuong-hiep-binh-phuoc-prj-khu-do-thi-van-phuc-city/ban-nh-full-noi-that-cao-cap-5x20-5m-ham-4-tang-moi-hoan-thien-so-hong-san-pr40778106,"102,5 m²","18,8 tỷ",Đông - Bắc,4 tầng,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"Bán nhanh - Nhà full nội thất cao cấp - 5x20,5m - Hầm 4 tầng - Nhà mới hoàn thiện - Sổ hồng sẵn","Dự án KĐT Vạn Phúc City, Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh",13 m,5 m,TIN XÁC THỰC,11/11/2024,21/11/2024,Đông - Bắc,Biet Thu
69,Tin thường,40917134,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-lien-phuong-phuong-phu-huu-2-prj-verosa-park-khang-dien/chinh-chu-ban-can-goc-17x14m-xay-dung-1-tret-3-lau-so-hong-rieng-pr40917134,"214,4 m²",28 tỷ,Bắc,4 tầng,6 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Không nội thất,Chính chủ bán căn góc biệt thự Verosa Khang Điền 17x14m. Xây dựng 1 trệt 3 lầu. Sổ hồng riêng,"Dự án Verosa Park, Đường Liên Phường, Phường Phú Hữu, Quận 9, Hồ Chí Minh",16 m,17 m,TIN XÁC THỰC,06/11/2024,22/11/2024,Bắc,Biet Thu
70,Tin thường,41503934,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-d1-phuong-phu-my-9/sieu-pham-duy-t-tai-quan-7-ban-pho-gia-chi-13-7-ty-pr41503934,90 m²,"13,7 tỷ",Nam,4 tầng,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,,"Siêu phẩm duy nhất tại đường D1, Quận 7 - bán nhà phố giá chỉ 13,7 tỷ","Đường D1, Phường Phú Mỹ, Quận 7, Hồ Chí Minh",20 m,5 m,Chưa Xác Thực,12/11/2024,22/11/2024,Nam,Biet Thu
71,Tin thường,41378247,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-d1-phuong-phuoc-long-b-prj-riviera-cove/sieu-dep-ban-dt-501m2-so-hong-gia-chi-55-ty-anh-chi-xem-n-e-nhi-a-pr41378247,501 m²,55 tỷ,Đông - Nam,4 tầng,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"Siêu đẹp! Bán Biệt Thự Riviera Cove DT 501m2 sổ hồng, giá chỉ 55 tỷ, anh chị xem nhà nhắn e Nhi ạ","Riviera Cove, Đường D1, Phường Phước Long B, Quận 9, Hồ Chí Minh",12 m,16 m,TIN XÁC THỰC,31/10/2024,30/11/2024,Đông - Nam,Biet Thu
72,Tin thường,41297039,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-10-phuong-hiep-binh-chanh/-sau-coopmart-trieu-200m2-chi-15-ty-duc-pr41297039,200 m²,15 tỷ,,2 tầng,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,Biệt thự sau Coopmart Bình Triệu 200m2 chỉ 15 tỷ Hiệp Bình Chánh Thủ Đức,"Đường 10, Phường Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh",10 m,10 m,TIN XÁC THỰC,02/11/2024,13/11/2024,,Biet Thu
73,Tin thường,40918099,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-lien-phuong-phuong-phu-huu-2-prj-verosa-park-khang-dien/chinh-chu-ban-pho-verosapark-7x13m-tho-so-hong-rieng-goi-mr-phan-pr40918099,"89,5 m²","11,79 tỷ",Đông,3 tầng,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Không nội thất,Chính chủ bán nhà phố VerosaPark 7x13m Khang Điền nhà thô sổ hồng riêng gọi 0982 667 *** Mr Phan Điền,"Dự án Verosa Park, Đường Liên Phường, Phường Phú Hữu, Quận 9, Hồ Chí Minh",12 m,7 m,TIN XÁC THỰC,06/11/2024,22/11/2024,Đông,Biet Thu
74,Tin VIP Bạc,41461109,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-huu-tho-xa-phuoc-kieng-prj-nine-south-estates/-gia-sieu-tot-full-noi-that-thich-hop-dau-tu-hinh-that-gia-that-k-ao-pr41461109,"122,5 m²",16 tỷ,Nam,2 tầng,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"Biệt thự Nine South giá siêu tốt, full nội thất thích hợp đầu tư (hình thật giá thật - không ảo)","Nine South Estates, Nguyễn Hữu Thọ, Phước Kiển, Nhà Bè, Hồ Chí Minh",10 m,6 m,Chưa Xác Thực,07/11/2024,17/11/2024,Nam,Biet Thu
75,Tin VIP Bạc,41484531,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-tat-thanh-phuong-cam-nghia-prj-caraworld-cam-ranh/ban-cara-world-gia-soc-chi-8-ty-vnd-120m2-3pn-3wc-pr41484531?source=ad&adid=2648025,120 m²,8 tỷ,,3 tầng,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,Bán nhà biệt thự Cara World Cam Ranh - giá sốc chỉ 8 tỷ VND - 120m2 - 3PN + 3WC,"CaraWorld Cam Ranh, Nguyễn Tất Thành, Cam Nghĩa, Cam Ranh, Khánh Hòa",,,Chưa Xác Thực,10/11/2024,17/11/2024,,Biet Thu
76,Tin VIP Bạc,41497734,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-ha-huy-giap-phuong-thanh-xuan/-goc-3-mat-tien-19x20m-co-ham-ho-ca-koi-tien-ty-thang-may-khu-nam-long-q12-pr41497734,485 m²,40 tỷ,Nam,4 tầng,5 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"Biệt thự góc 3 mặt tiền 19x20m có hầm hồ cá koi tiền tỷ, thang máy khu biệt thự Nam Long Q12","Đường Hà Huy Giáp, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh",12 m,19 m,Chưa Xác Thực,11/11/2024,18/11/2024,Nam,Biet Thu
77,Tin VIP Bạc,33360666,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-vo-chi-cong-phuong-phu-huu-2-prj-melosa-garden/ban-gap-khang-dien-dt-5x16-5x17m-gia-8-5-9-2-ty-dt-6x18-11-5-ty-0902442039-pr33360666,100 m²,"8,49 tỷ",,4 tầng,4 phòng,4 phòng,Sổ hồng,Đẹp.,"Bán nhà Melosa Garden Khang Điền 5x20m 8.49 tỷ, 6x18m 9.5 tỷ 8x18m 12.5 tỷ 8x20m 20 tỷ 0902 442 ***","Melosa Garden, số 222, Đường Võ Chí Công, Phường Phú Hữu, Quận 9, Hồ Chí Minh",,5 m,Chưa Xác Thực,09/11/2024,16/11/2024,,Biet Thu
78,Tin VIP Bạc,37340255,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-huu-tho-xa-phuoc-kieng-prj-nine-south-estates/ban-gap-ninesouth-kdc-ven-song-dt-7-x-20-so-hong-gia-15-ty-6-lh-0909904066-pr37340255,140 m²,15 tỷ,,3 tầng,4 phòng,5 phòng,Sổ hồng.,,Gia đình cần bán gấp biệt thự Nine South KDC Ven Sông 15 tỷ (Thương lượng). LH: 0909 888 ***,"Dự án Nine South Estates, Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Nhà Bè, Hồ Chí Minh",60 m,7 m,Chưa Xác Thực,06/11/2024,21/11/2024,,Biet Thu
79,Tin VIP Bạc,41337753,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-le-thi-rieng-phuong-thoi-an-1/ban-12-5-ty-vnd-tai-quan-12-ho-chi-minh-pr41337753,140 m²,"12,5 tỷ",Bắc,4 tầng,5 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"Bán biệt thự 12,5 tỷ VND tại đường Lê Thị Riêng, Quận 12, Hồ Chí Minh","Đường Lê Thị Riêng, Phường Thới An, Quận 12, Hồ Chí Minh",12 m,7 m,Chưa Xác Thực,11/11/2024,18/11/2024,Bắc,Biet Thu
80,Tin thường,40813771,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-thi-tran-long-thanh-3-prj-khu-do-thi-id-junction/ban-hoa-von-song-lap-170m2-tai-du-an-junciton-pr40813771?source=ad&adid=2643003,170 m²,"11,9 tỷ",,3 tầng,4 phòng,4 phòng,Hợp đồng mua bán,,Bán hoà vốn biệt thự song lập 170m2 tại dự án ID Junciton,"Dự án Khu đô thị ID Junction, Thị trấn Long Thành, Long Thành, Đồng Nai",,,Chưa Xác Thực,07/11/2024,07/12/2024,,Biet Thu
