,Loại tin,Mã tin,Link,Diện tích,Mức giá,Hướng nhà,Số tầng,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Title,Address,Đường vào,Mặt tiền,Check,Ngày đăng,Ngày hết hạn,Hướng ban công,Category
43,Tin VIP Vàng,41166507,https://batdongsan.com.vn/ban-nha-rieng-duong-mai-xuan-thuong-phuong-11-7/gia-dinh-co-lan-ban-lai-can-p11-binh-thanh-1tret-2-lau-4x11m-gia-2ty160-pr41166507,"44,9 m²","2,16 tỷ",,3 tầng,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,"Gia đình cô Lan bán lại căn nhà Mai Xuân Thưởng, P11, Bình Thạnh 1 trệt 2 lầu 4x11m giá 2tỷ160","Đường Mai Xuân Thưởng, Phường 11, Bình Thạnh, Hồ Chí Minh giá 2tỷ160",6 m,,Chưa Xác Thực,06/11/2024,13/11/2024,,Nha Rieng
44,Tin thường,40964442,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-dt-743-phuong-binh-chuan-prj-cat-tuong-j-home/chi-990-trieu-so-huu-pho-compound-cao-cap-ngay-trung-tam-thanh-pho-thuan-an-home-pr40964442?source=ad&adid=2592166,110 m²,3 tỷ,,3 tầng,5 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Cơ bản.,Chỉ 990 triệu sở hữu nhà phố compound cao cấp ngay trung tâm thành phố Thuận An | Cát Tường J-Home,"Dự án Cát Tường J - Home , Đường ĐT 743, Phường Bình Chuẩn, Thuận An, Bình Dương",,,Chưa Xác Thực,19/09/2024,,,Nha Rieng
45,Tin VIP Vàng,41051356,https://batdongsan.com.vn/ban-nha-rieng-duong-huong-lo-2-phuong-binh-tri-dong-a/-xay-moi-khu-bo-dt-4-x-18-5-tang-co-thang-may-nhua-8m-cach-dam-sen-chi-3-5-km-pr41051356,72 m²,"6,2 tỷ",,5 tầng,5 phòng,6 phòng,Sổ đỏ/ Sổ hồng,"1 bộ sofa phòng khách, 1 bộ bàn ăn, 4 bộ (giường + tủ quần áo + kệ tivi + bàn trang điểm)","Nhà xây mới khu đồng bộ DT (4 x 18m) 5 tầng có thang máy đường nhựa 8m. Cách Đầm Sen chỉ 3,5Km","1/, Đường Hương lộ 2, Phường Bình Trị Đông A, Bình Tân, Hồ Chí Minh",8 m,4 m,Chưa Xác Thực,10/11/2024,17/11/2024,,Nha Rieng
46,Tin VIP Vàng,41482447,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-van-dau-phuong-6-13/ban-nh-dep-hxh-5m-47-p6-binh-thanh-dt-4-5x12m-54m2-1t2l-gia-4ty450-pr41482447,54 m²,"4,45 tỷ",,2 tầng,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"Bán nhanh nhà đẹp HXH 5m 47/* Nguyễn Văn Đậu, P6, Bình Thạnh. DT 4,5x12m(54m2) 1T2L giá 4tỷ450","Đường Nguyễn Văn Đậu, Phường 6, Bình Thạnh, Hồ Chí Minh",,,Chưa Xác Thực,09/11/2024,16/11/2024,,Nha Rieng
47,Tin VIP Vàng,41481140,https://batdongsan.com.vn/ban-nha-rieng-duong-dang-van-ngu-phuong-10-9/tuyet-pham-biet-thu-mini-full-noi-that-cao-cap-hem-2-xe-hoi-7-cho-tranh-nhau-khu-vip-ngu-pr41481140,40 m²,"8,25 tỷ",Đông - Nam,4 tầng,3 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,Tuyệt phẩm Biệt thự mini full nội thất cao cấp hẻm 2 xe hơi 7 chỗ tránh nhau khu VIP Đặng Văn Ngữ,"Đường Đặng Văn Ngữ, Phường 10, Phú Nhuận, Hồ Chí Minh",6 m,4 m,Chưa Xác Thực,09/11/2024,16/11/2024,Đông - Nam,Nha Rieng
48,Tin VIP Vàng,41480393,https://batdongsan.com.vn/ban-nha-rieng-duong-no-trang-long-phuong-13-7/co-tham-can-ban-gap-mot-can-dep-ngay-tai-hem204-x-p13-bt-gia-chi-4ty390-1t1l1st-pr41480393,"58,8 m²","4,39 tỷ",,2 tầng,2 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,Cô Thắm cần bán gấp một căn nhà đẹp ngay tại hẻm 204/x Nơ Trang Long P13 BT. Giá chỉ 4tỷ39 1T1L1ST,"204/x, Đường Nơ Trang Long, Phường 13, Bình Thạnh, Hồ Chí Minh",40 m,5 m,Chưa Xác Thực,09/11/2024,16/11/2024,,Nha Rieng
49,Tin thường,40510772,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-hac-dich-toc-tien-phuong-hac-dich-prj-phu-my-estates/-pho-do-vinaliving-phat-trien-xung-tam-va-dung-chat-khu-pho-cao-cap-an-ninh-pr40510772?source=ad&adid=2608741,85 m²,"4,2 tỷ",,4 tầng,4 phòng,6 phòng,Sổ Hồng từng căn,,Chỉ bằng căn hộ chung cư - Nhưng khả năng X2 tài sản với nhà phố cao cấp đón đầu TP Phú Mỹ vào 2025,"Dự án Phú Mỹ Estates, Đường Hắc Dịch - Tóc Tiên, Phường Hắc Dịch, Phú Mỹ, Bà Rịa Vũng Tàu",17 m,20 m,Chưa Xác Thực,12/11/2024,12/12/2024,,Nha Rieng
50,Tin VIP Vàng,40472361,https://batdongsan.com.vn/ban-nha-rieng-duong-cach-mang-thang-tam-phuong-11-1/ban-gap-hem-cmt8-11-quan-3-gia-8-ty-100-trieu-dtcn-82m2-so-hong-chinh-chu-pr40472361,"81,4 m²","6,9 tỷ",Tây,,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,Chốt 6 tỷ 900 triệu nhà trệt 82m2 hẻm 618 CMT8 phường 11 quận 3,"Đường Cách Mạng Tháng Tám, Phường 11, Quận 3, Hồ Chí Minh","3,5 m",2 m,Chưa Xác Thực,09/11/2024,24/11/2024,,Nha Rieng
51,Tin VIP Vàng,41479376,https://batdongsan.com.vn/ban-nha-rieng-duong-bui-quang-la-phuong-12-8/hon-3-ty-f12-go-vap-dien-tich-5-x-5-tret-u-gom-pk-bep-2pn-2wc-pr41479376,25 m²,"3,3 tỷ",,2 tầng,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ,Hơn 3 tỷ - đường Bùi Quang Là P12 Gò Vấp - Diện tích: 5 x 5m trệt lầu - Gồm PK bếp. 2PN. 2WC,"Đường Bùi Quang Là, Phường 12, Gò Vấp, Hồ Chí Minh",3 m,,Chưa Xác Thực,09/11/2024,16/11/2024,,Nha Rieng
52,Tin VIP Vàng,40038377,https://batdongsan.com.vn/ban-nha-rieng-duong-le-duc-tho-phuong-16-3/chinh-chu-ban-toa-chdv-631-31-p16-7x26-5-lau-gia-23-8-ty-hdt-111tr-thg-lh-pr40038377,162 m²,"22,3 tỷ",,5 tầng,35 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ.,"Chính chủ bán toà CHDV 631/31 Lê Đức Thọ P16 7x26m 5 lầu, giá 22.3 tỷ, HDT 111tr/th, LH 0939 862 ***","631/31, Đường Lê Đức Thọ, Phường 16, Gò Vấp, Hồ Chí Minh",,,Chưa Xác Thực,09/11/2024,16/11/2024,,Nha Rieng
53,Tin VIP Vàng,41469131,https://batdongsan.com.vn/ban-nha-rieng-duong-cong-lo-phuong-15-8/-4-tang-moi-dep-hem-rong-co-via-he-kinh-doanh-sam-uat-sat-san-bay-pr41469131,93 m²,"15,5 tỷ",,4 tầng,5 phòng,6 phòng,Sổ đỏ/ Sổ hồng,,Nhà 4 tầng mới đẹp - hẻm rộng có vỉa hè - kinh doanh sầm uất - sát sân bay!,"Đường Cống Lở, Phường 15, Tân Bình, Hồ Chí Minh",12 m,"4,65 m",Chưa Xác Thực,08/11/2024,15/11/2024,,Nha Rieng
54,Tin VIP Vàng,40038104,https://batdongsan.com.vn/ban-nha-rieng-duong-hoang-hoa-tham-phuong-6-13/giam-soc-chi-con-9-9-ty-so-huu-ngay-trung-tam-con-tl-manh-co-ra-loc-cho-chu-moi-pr40038104,50 m²,"9,8 tỷ",,4 tầng,6 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,"Cần bán gấp trước Tết nhà đẹp ở ngay trong khu đồng bộ Hoàng Hoa Thám, có ra lộc cho chủ mới","Đường Hoàng Hoa Thám, Phường 6, Bình Thạnh, Hồ Chí Minh",,,Chưa Xác Thực,08/11/2024,15/11/2024,,Nha Rieng
55,Tin VIP Vàng,40148545,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-gia-tri-phuong-25/-1-tret-4lau-69-p25-binh-thanh-gom-7pn-8wc-pr40148545,91 m²,"18,9 tỷ",Bắc,5 tầng,7 phòng,8 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"Nhà 1 trệt 4 lầu đường 69/ Nguyễn Gia Trí, P25, BT. Gồm MB trệt kinh doanh + 7căn hộ Full nội thất","69/43A Đường Nguyễn Gia Trí, Phường 25, Bình Thạnh, Hồ Chí Minh",6 m,"4,2 m",Chưa Xác Thực,08/11/2024,15/11/2024,Bắc,Nha Rieng
56,Tin VIP Vàng,40386941,https://batdongsan.com.vn/ban-nha-rieng-duong-huynh-tan-phat-phuong-phu-my-9/gia-tot-chua-tung-co-3-lau-dt-5m-x-16-8m-gia-7-5-ty-co-gara-xe-hoi-video-review-chi-tiet-pr40386941,"83,6 m²","8,6 tỷ",Tây,4 tầng,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,,"Giá tốt chưa từng có, nhà 3 lầu, DT 5m x 16,8m, giá 8.6 tỷ có gara xe hơi - Video review chi tiết","Đường Huỳnh Tấn Phát, Phường Phú Mỹ, Quận 7, Hồ Chí Minh",,,Chưa Xác Thực,07/11/2024,14/11/2024,,Nha Rieng
57,Tin VIP Vàng,41456094,https://batdongsan.com.vn/ban-nha-rieng-duong-quoc-lo-13-phuong-hiep-binh-phuoc/ban-ql13-thu-duc-moi-giam-gia-900tr-tu-7-25-ty-con-6-35-ty-pr41456094,68 m²,"6,35 tỷ",Đông - Bắc,3 tầng,4 phòng,6 phòng,Sổ hồng,,"Bán nhà QL13, Thủ Đức, nhà mới, giảm giá 900tr từ 7,25 tỷ còn 6,35 tỷ","Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh",,4 m,Chưa Xác Thực,07/11/2024,14/11/2024,,Nha Rieng
58,Tin VIP Vàng,41455019,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-than-hien-phuong-18/ban-tai-4-2-ty-31m2-6-pn-5-wc-pr41455019,31 m²,"4,2 tỷ",,5 tầng,6 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Không nội thất,"Bán nhà riêng tại đường Nguyễn Thần Hiến, 4,2 tỷ, 31m2, 6 PN, 5 WC","Đường Nguyễn Thần Hiến, Phường 18, Quận 4, Hồ Chí Minh",3 m,3 m,Chưa Xác Thực,07/11/2024,14/11/2024,,Nha Rieng
59,Tin VIP Vàng,41455007,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-oanh-phuong-17-2/-can-ban-gap-xuat-ngoai-hxh-khu-dan-tri-an-ninh-tot-xay-cao-cap-pr41455007,70 m²,"8,9 tỷ",,4 tầng,4 phòng,5 phòng,,Đầy đủ.,Nhà cần bán gấp xuất ngoại HXH Nguyễn Oanh. Khu dân trí ăn ninh tốt. Xây cao cấp,"Đường Nguyễn Oanh, Phường 17, Gò Vấp, Hồ Chí Minh",8 m,5 m,Chưa Xác Thực,07/11/2024,14/11/2024,,Nha Rieng
60,Tin VIP Vàng,41008571,https://batdongsan.com.vn/ban-nha-rieng-duong-le-van-tho-phuong-11-8/ban-pho-chinh-chu-gan-cong-vien-lang-hoa-trung-tam-quan-go-vap-gia-chi-5-6-ty-pr41008571,42 m²,"5,8 tỷ",Nam,3 tầng,4 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Cơ bản.,"Bán nhà phố chính chủ, gần công viên Làng Hoa, trung tâm quận Gò Vấp, giá chỉ 5.8 tỷ","Đường Lê Văn Thọ, Phường 11, Gò Vấp, Hồ Chí Minh",6 m,"3,5 m",TIN XÁC THỰC,06/11/2024,14/11/2024,Nam,Nha Rieng
61,Tin VIP Vàng,41445846,https://batdongsan.com.vn/ban-nha-rieng-duong-pham-van-chieu-phuong-14-8/ban-dep-1-tret-4-lau-o-ket-hop-phong-14m-tai-237-65-9-8-ty-pr41445846,60 m²,"9,3 tỷ",Đông - Nam,5 tầng,3 phòng,4 phòng,Sổ đỏ/ Sổ hồng.,Cơ bản,Giảm 500tr Bán nhà đẹp 1 trệt 4 lầu ở kết hợp văn phòng đường 14m tại 237/65 Phạm Văn Chiêu còn 9t3,"237/65, Đường Phạm Văn Chiêu, Phường 14, Gò Vấp, Hồ Chí Minh",14 m,,Chưa Xác Thực,06/11/2024,21/11/2024,Đông - Nam,Nha Rieng
62,Tin VIP Vàng,41446491,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-thi-minh-khai-phuong-da-kao/ban-hxh-p-dakao-quan-1-gia-cuc-hap-dan-pr41446491,"48,8 m²","2,56 tỷ",,3 tầng,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,"Bán nhà HXH Nguyễn Thị Minh Khai, P. Đakao, Quận 1 giá cực hấp dẫn","Đường Nguyễn Thị Minh Khai, Phường Đa Kao, Quận 1, Hồ Chí Minh",4 m,"4,1 m",Chưa Xác Thực,06/11/2024,13/11/2024,,Nha Rieng
63,Tin VIP Vàng,41445667,https://batdongsan.com.vn/ban-nha-rieng-duong-so-7-phuong-3-20/chinh-chu-can-ban-mat-tien-7-3-quan-go-vap-ngay-cong-vien-gia-dinh-pr41445667,60 m²,"8,9 tỷ",,3 tầng,6 phòng,7 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,"Chính chủ cần bán nhà mặt tiền đường số 7, Phường 3 Quận Gò Vấp ngay công viên Gia Định","Đường Số 7, Phường 3, Gò Vấp, Hồ Chí Minh",,,Chưa Xác Thực,06/11/2024,13/11/2024,,Nha Rieng
64,Tin VIP Vàng,41441894,https://batdongsan.com.vn/ban-nha-rieng-duong-quang-trung-phuong-12-8/sang-gap-hem-thong-5m-gan-cong-an-12-hem-p12-quan-go-vap-pr41441894,52 m²,Thỏa thuận,Đông - Nam,3 tầng,4 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Cơ bản.,"Sang gấp nhà hẻm thông 5m gần công an phường 12. Quang Trung, P12, quận Gò Vấp 52m2","Hẻm 855, Đường Quang Trung, Phường 12, Gò Vấp, Hồ Chí Minh",5 m,,Chưa Xác Thực,06/11/2024,13/11/2024,,Nha Rieng
65,Tin thường,41296450,https://batdongsan.com.vn/ban-nha-rieng-duong-cao-thang-phuong-12-5/chinh-chu-can-ban-hxh-8m-gan-khu-ha-do-dt-6x19m-hdt-30tr-gia-19-ty-tl-pr41296450,"108,8 m²",19 tỷ,,2 tầng,,,Sổ đỏ/ Sổ hồng,,Chính chủ cần bán nhà HXH 8m Cao Thắng gần khu Hà Đô - DT: 6x19m - HĐT 30tr/tháng - giá: 19 tỷ TL,"Đường Cao Thắng, Phường 12, Quận 10, Hồ Chí Minh",8 m,,TIN XÁC THỰC,02/11/2024,13/11/2024,,Nha Rieng
66,Tin thường,41154087,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-trai-phuong-nguyen-cu-trinh/can-ban-gap-5x10m-ket-cau-ham-6-tang-dang-co-hdt-45tr-thang-gia-13-5ty-tl-pr41154087,"44,3 m²","13,5 tỷ",,6 tầng,7 phòng,7 phòng,Sổ đỏ/ Sổ hồng.,,"Cần bán gấp nhà 5x9m đường Nguyễn Trãi, kết cấu hầm 6 tầng, đang có HDT 45tr/tháng, giá 13,5tỷ TL","Đường Nguyễn Trãi, Phường Nguyễn Cư Trinh, Quận 1, Hồ Chí Minh",,,TIN XÁC THỰC,12/11/2024,27/11/2024,,Nha Rieng
67,Tin thường,41147282,https://batdongsan.com.vn/ban-nha-rieng-duong-tran-hung-dao-phuong-cau-kho/-hxh-4x22m-tret-2-lau-st-gia-16-ty-tl-vi-tri-kinh-doanh-gan-mat-tien-duong-pr41147282,"86,6 m²",16 tỷ,,4 tầng,6 phòng,7 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,"Nhà HXH 4x22m Trần Hưng Đạo trệt 2 lầu ST, giá 16 tỷ TL, vị trí kinh doanh gần mặt tiền đường","Đường Trần Hưng Đạo, Phường Cầu Kho, Quận 1, Hồ Chí Minh",6 m,,TIN XÁC THỰC,12/11/2024,27/11/2024,,Nha Rieng
68,Tin thường,41359612,https://batdongsan.com.vn/ban-nha-rieng-duong-ton-that-tung-phuong-pham-ngu-lao-1/hem-vip-28-dt-4x19m-4-tang-gia-21-5-ty-tl-vi-tri-dac-dia-trung-tam-ben-thanh-pr41359612,76 m²,"21,5 tỷ",,4 tầng,,,Sổ đỏ/ Sổ hồng,,"Hẻm VIP 28 Tôn Thất Tùng - DT: 4x19m - 4 tầng - Giá 21,5 tỷ TL - Vị trí đắc địa trung tâm Bến Thành","28, Đường Tôn Thất Tùng, Phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh",,4 m,TIN XÁC THỰC,12/11/2024,22/11/2024,,Nha Rieng
69,Tin thường,41252618,https://batdongsan.com.vn/ban-nha-rieng-phuong-6-13/chdv-b-thanh-13-phong-full-noi-that-79m2-11-5-ty-p6-pr41252618,79 m²,"11,5 tỷ",Tây,5 tầng,13 phòng,13 phòng,Sổ đỏ/ Sổ hồng,Full nội thất cao cấp,CHDV Bình Thạnh 13 phòng - Full nội thất - 79m2 - 11.5 tỷ - P6,"Phường 6, Bình Thạnh, Hồ Chí Minh",3 m,5 m,TIN XÁC THỰC,11/11/2024,26/11/2024,,Nha Rieng
70,Tin thường,41073868,https://batdongsan.com.vn/ban-nha-rieng-duong-27-phuong-hiep-binh-chanh/-ban-khu-ben-song-27-va-pham-van-dong-gan-song-mat-me-90m2-pr41073868,90 m²,"9,6 tỷ",,4 tầng,5 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,Nhà bán khu bên sông đường 27 và Phạm Văn Đồng gần sông mát mẻ 90m2,"Đường 27, Phường Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh",,"4,5 m",TIN XÁC THỰC,07/11/2024,22/11/2024,,Nha Rieng
71,Tin thường,39969457,https://batdongsan.com.vn/ban-nha-rieng-duong-3-2-2-phuong-12-5/ban-dien-tich-lon-cu-xa-nguyen-trung-truc-3-thang-2-12-quan-10-ngang-6-x-19m-pr39969457,119 m²,"17,5 tỷ",,,,,,,Bán nhà diện tích lớn Cư Xá Nguyễn Trung Trực Đường 3 Tháng 2 Phường 12 Quận 10 ngang 6 x 19m,"Đường 3/2, Phường 12, Quận 10, Hồ Chí Minh",,,TIN XÁC THỰC,04/11/2024,14/11/2024,,Nha Rieng
72,Tin thường,41438496,https://batdongsan.com.vn/ban-nha-rieng-duong-phan-van-tri-phuong-11-7/ban-moi-5-tang-tai-truoc-7m-o-to-quay-dau-thong-so-chuan-77m2-pr41438496,77 m²,"11,2 tỷ",,5 tầng,5 phòng,6 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,Bán nhà mới 5 tầng tai Phan Văn Trị - Đường trước nhà 7m ô tô quay đầu - Thông số chuẩn 77m2,"Đường Phan Văn Trị, Phường 11, Bình Thạnh, Hồ Chí Minh",7 m,"4,3 m",TIN XÁC THỰC,06/11/2024,16/11/2024,,Nha Rieng
73,Tin thường,40014317,https://batdongsan.com.vn/ban-nha-rieng-duong-11-1-phuong-truong-tho-2/chinh-chu-ban-67m2-gap-tra-no-bank-pr40014317,67 m²,"3,9 tỷ",Đông - Nam,1 tầng,1 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Không nội thất,Chính chủ bán nhà riêng 67m2 gần TT TP Thủ Đức,"Đường 11, Phường Trường Thọ, Thủ Đức, Hồ Chí Minh",6 m,,TIN XÁC THỰC,06/11/2024,06/12/2024,,Nha Rieng
74,Tin VIP Vàng,41202185,https://batdongsan.com.vn/ban-nha-rieng-duong-bui-dinh-tuy-phuong-12-7/-hem-lon-4m-304-p12-binh-thanh-3-6x11-4-41-04m2-1t-1l-gia-tl-3-ty-280-pr41202185,"41,04 m²",Thỏa thuận,,,2 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,"Nhà hẻm lớn 4m 304/ Bùi Đình Tuý, p12, Bình Thạnh. 3,6x11,4 (41,04m2). 1T - 1L. Giá TL","304/, Đường Bùi Đình Túy, Phường 12, Bình Thạnh, Hồ Chí Minh",4 m,,Chưa Xác Thực,06/11/2024,13/11/2024,,Nha Rieng
75,Tin VIP Vàng,41335128,https://batdongsan.com.vn/ban-nha-rieng-duong-so-20-phuong-hiep-binh-chanh/-chinh-chu-hxh-6m-20-thu-duc-6x10-60m2-1tret-2lau-4ty090-rien-pr41335128,60 m²,"4,09 tỷ",,3 tầng,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,"Nhà chính chủ HXH 6m đường số 20, Hiệp Bình Chánh, Thủ Đức 6x10(60m2). 1trệt 2lầu 4tỷ090. Sổ riêng","Đường Số 20, Phường Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh",7 m,6 m,Chưa Xác Thực,06/11/2024,13/11/2024,,Nha Rieng
76,Tin VIP Vàng,37156711,https://batdongsan.com.vn/ban-nha-rieng-duong-tran-hung-dao-phuong-7-4/chinh-chu-can-ban-hem-4m-doan-2-chieu-7-quan-5-pr37156711,"44,73 m²","7,3 tỷ",,2 tầng,2 phòng,2 phòng,,Không nội thất,"Chính chủ cần bán nhà riêng hẻm 4m, 36A/6 Trần Hưng Đạo (đoạn 2 chiều), Phường 7, Quận 5","36A/6, Đường Trần Hưng Đạo, Phường 7, Quận 5, Hồ Chí Minh",4 m,"3,15 m",Chưa Xác Thực,06/11/2024,13/11/2024,,Nha Rieng
77,Tin VIP Vàng,41131576,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-thuong-hien-phuong-5-14/dep-lung-linh-3-lau-4-5x11-5-51-75m2-full-nt-cao-cap-hem-oto-7-cho-khu-dong-bo-hien-pr41131576,"51,75 m²","8,9 tỷ",Tây - Nam,4 tầng,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Nội thất cao cấp,"Đẹp lung linh 3 lầu (4,5x11,5=51,75m2) full NT cao cấp hẻm ôtô 7 chỗ khu đồng bộ Nguyễn Thượng Hiền","Đường Nguyễn Thượng Hiền, Phường 5, Bình Thạnh, Hồ Chí Minh",6 m,"4,5 m",Chưa Xác Thực,05/11/2024,13/11/2024,Tây - Nam,Nha Rieng
78,Tin VIP Vàng,41436522,https://batdongsan.com.vn/ban-nha-rieng-duong-100-binh-thoi-phuong-14-6/ban-86-45a-100-p14-q11-3-tang-hem-xe-hoi-2pn-3wc-gia-2-ty-350-pr41436522,"12,5 m²","2,35 tỷ",Đông - Bắc,3 tầng,2 phòng,3 phòng,Sổ đỏ/ Sổ hồng,,Bán nhà 86/45a đường 100 Bình Thới P14 Q11 nhà 3 tầng. Hẻm xe hơi. 2pn. 3wc. Giá 2 tỷ 350,"86/46A Đường 100 Bình Thới, Phường 14, Quận 11, Hồ Chí Minh",,,Chưa Xác Thực,05/11/2024,12/11/2024,,Nha Rieng
79,Tin VIP Vàng,41435383,https://batdongsan.com.vn/ban-nha-rieng-duong-ung-van-khiem-phuong-25/ngop-giam-2-ty-ban-gap-sieu-pham-villa-4-tang-124m2-khu-vip-hem-xe-hoi-vao-nha-pr41435383,124 m²,"21,49 tỷ",,4 tầng,6 phòng,7 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,Ngộp giảm 2 tỷ! Bán gấp siêu phẩm villa 4 tầng 124m2 - khu vip Ung Văn Khiêm - hẻm xe hơi vào nhà,"Đường Ung Văn Khiêm, Phường 25, Bình Thạnh, Hồ Chí Minh",6 m,6 m,Chưa Xác Thực,05/11/2024,12/11/2024,,Nha Rieng
80,Tin VIP Vàng,41432517,https://batdongsan.com.vn/ban-nha-rieng-pho-luong-dinh-cua-phuong-an-khanh-2/hang-hot-tai-160-trieu-vnd-141m2-2pn-2pt-ban-ngay-pr41432517,"41,2 m²","7,2 tỷ",Đông - Bắc,3 tầng,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,Chính chủ bán nhà riêng căn lô góc khu vòng xoay Trần Não - Lương Định Của (ngay Thủ Thiêm),"Đường Lương Định Của, Phường An Khánh, Thủ Đức, Hồ Chí Minh",3 m,4 m,Chưa Xác Thực,05/11/2024,12/11/2024,,Nha Rieng
81,Tin VIP Vàng,41422761,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-cuu-phu-phuong-tan-tao-a/chinh-chu-ban-dt-128m2-tai-binh-dang-co-15-phong-tro-cho-thue-dong-tien-on-dinh-pr41422761,128 m²,Thỏa thuận,,3 tầng,15 phòng,,,,"Chính chủ bán nhà riêng DT 128m2 tại Bình Tân đang có 15 phòng trọ cho thuê, dòng tiền ổn định","Đường Nguyễn Cửu Phú, Phường Tân Tạo A, Bình Tân, Hồ Chí Minh",4 m,,Chưa Xác Thực,04/11/2024,14/11/2024,,Nha Rieng
82,Tin VIP Vàng,41285491,https://batdongsan.com.vn/ban-nha-rieng-phuong-3-15/ban-64m2-chinh-chu-nhu-hinh-quan-6-pr41285491,"68,4 m²","6,45 tỷ",Đông - Nam,3 tầng,4 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,Bán nhà Quận 6 chính chủ sang tên ngay,"Phường 3, Quận 6, Hồ Chí Minh",5 m,"3,8 m",Chưa Xác Thực,04/11/2024,19/11/2024,Đông - Nam,Nha Rieng
83,Tin VIP Vàng,41420115,https://batdongsan.com.vn/ban-nha-rieng-duong-huynh-tan-phat-phuong-tan-phu-19/chinh-chu-ban-2-lau-hem-4m-824-quan-7-pr41420115,83 m²,"6,5 tỷ",Đông,3 tầng,4 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,"Chính chủ bán nhà 2 lầu hẻm 4m 824 Huỳnh Tấn Phát, Phường Tân Phú, Quận 7","824, Đường Huỳnh Tấn Phát, Phường Tân Phú, Quận 7, Hồ Chí Minh",4 m,4 m,Chưa Xác Thực,04/11/2024,14/11/2024,Đông,Nha Rieng
84,Tin VIP Vàng,41413217,https://batdongsan.com.vn/ban-nha-rieng-duong-dinh-bo-linh-phuong-26/ban-tai-59-16a-binh-thanh-10-ty-62-1m2-pr41413217,"62,1 m²",10 tỷ,,3 tầng,5 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Không nội thất,"Bán nhà riêng tại 59/16A Đường Đinh Bộ Lĩnh, Bình Thạnh, 10 tỷ, 62.1m2","59/16a Đường Đinh Bộ Lĩnh, Phường 26, Bình Thạnh, Hồ Chí Minh",3 m,,Chưa Xác Thực,04/11/2024,19/11/2024,,Nha Rieng
85,Tin VIP Vàng,41387298,https://batdongsan.com.vn/ban-nha-rieng-duong-kha-van-can-phuong-hiep-binh-chanh/chinh-chu-ban-nguyen-97-5-thu-duc-gia-1-7-ty-pr41387298,"14,9 m²","1,7 tỷ",,,,,,,"Chính chủ bán nhà nguyên căn 97/5 Kha Vạn Cân phường Hiệp Bình Chánh,Thủ Đức. Giá: 1.7 tỷ","97/5 Đường Kha Vạn Cân, Phường Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh",,,Chưa Xác Thực,02/11/2024,17/11/2024,,Nha Rieng
